@relation InstanceResultListener

@attribute Key_Dataset {housing}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.M5P}
@attribute Key_Scheme_options {'-M 4.0 -num-decimal-places 4','-kuenzel-et-al-split-selection -M 4.0 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {-6118439039768233317}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data
housing,5,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.118309,3.148557,26.147885,29.165084,0.959112,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,26918,65942,8696,?,?,?,22
housing,6,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.182747,2.844153,24.500277,22.496039,0.971936,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,16058,65801,8837,?,?,?,8
housing,6,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.966206,5.487012,45.093323,61.998463,0.828803,0,0,?,?,?,?,?,?,0.04,0,0.046875,0,46.875,0,23790,65801,8837,?,?,?,18
housing,6,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.124135,2.862847,33.648498,34.869539,0.935451,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,14454,65801,8837,?,?,?,6
housing,6,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.33238,3.539313,40.604497,48.763303,0.876223,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,17514,65801,8837,?,?,?,10
housing,6,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.680147,4.191296,38.340215,41.910306,0.907179,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,16958,65801,8837,?,?,?,9
housing,6,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.827749,4.203869,40.208039,45.999798,0.891297,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,23846,65801,8837,?,?,?,18
housing,6,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.187392,3.194482,43.913011,48.190243,0.890371,0,0,?,?,?,?,?,?,0.041,0,0.03125,0,31.25,0,21494,65942,8696,?,?,?,15
housing,6,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.17416,2.731658,31.706347,28.587709,0.95918,0,0,?,?,?,?,?,?,0.04,0,0.046875,0,46.875,0,16858,65942,8696,?,?,?,9
housing,6,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,1.814319,2.473193,28.401674,27.814841,0.963305,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,13778,65942,8696,?,?,?,5
